order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD462936,ID4754200396,11/22/2019,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,107.37,-37.8161206,144.9287575,0,6887.37,Spring,TRUE,1.6554,very good aceptable,TRUE
ORD179423,ID2279006915,11/26/2019,Thompson,"[('iStream', 1), ('iAssist Line', 1)]",2375,62.83,-37.8159547,144.9575096,10,2200.33,Spring,FALSE,0.9882,don't buy this phone after around 6 months of using this phone it got stuck in a reboot loop if you don't know what that is it basically restart over and over again and it won't stop.,FALSE
ORD384790,ID2288769476,7/20/2019,Bakers,"[('pearTV', 1), ('Lucent 330S', 2), ('iStream', 1)]",8920,61.83,-37.8031341,145.003551,10,8089.83,Winter,TRUE,1.0577,i never got my cell phone. nunca me llegó el celular,FALSE
ORD056832,ID0591430025,10/17/2019,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",7240,81.06,-37.8184937,144.9642026,0,7321.06,Spring,TRUE,0.4705,this phone is not verizon compatible! the side of ... this phone is not verizon compatible! the side of the package says unlk/t-mobile. tried to activate it anyways and it couldn't be.,FALSE
ORD021015,ID6024224415,10/30/2019,Thompson,"[('Thunder line', 2), ('iAssist Line', 1), ('Olivia x460', 2), ('Universe Note', 1)]",12485,101.85,-37.8200618,144.9450101,15,10714.1,Spring,TRUE,0.8422,five stars great reseller came with one mark on it that the case covers,TRUE
ORD205813,ID2187983885,3/22/2019,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 1)]",26105,79.39,-37.8128141,144.9682021,0,26184.39,Autumn,TRUE,0.6544,its ok the phone is ok my husband likes it,TRUE
ORD282333,ID0400812560,11/18/2019,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 2)]",9870,80.61,-37.8250674,144.9537148,10,8963.61,Spring,FALSE,1.4984,fast budget phone for people who dont game great camera and screen. very competitive value i purchased this over the lucent g7 as it is more sleek and has a better camera for less!!,TRUE
ORD349256,ID0452380996,10/15/2019,Thompson,"[('Thunder line', 2), ('Universe Note', 2), ('Lucent 330S', 2), ('Alcon 10', 1)]",22670,108.2,-37.8248132,144.9490652,0,22778.2,Spring,TRUE,1.3627,"if you're diehard ms fan nice phone, windows sucks however",TRUE
ORD251033,ID0356099095,10/17/2019,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 1), ('iAssist Line', 2), ('Lucent 330S', 2)]",8565,104.78,-37.8208489,144.9946581,15,7385.03,Spring,TRUE,1.2092,good phone for good price its a good phone definitely for the price. i would recommend it anyone who is looking for a really good phone for a reasonable price.,TRUE
ORD489113,ID0702365654,11/5/2019,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Universe Note', 2)]",29120,99.84,-37.806367,144.9416549,0,11939.84102,Spring,TRUE,0.8482,responsible 100% responsible 100%,TRUE
ORD280139,ID5668043850,5/30/2019,Bakers,"[('pearTV', 1), ('iAssist Line', 1)]",8535,83.53,-37.8030068,145.0170153,5,8191.78,Autumn,TRUE,2.0678,this phone will last 2 days with battery saver on what a great battery this product is great value for the money compared to an alcon by far,TRUE
ORD310196,ID6167441031,3/17/2019,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",10895,69.01,-37.8093346,144.9608903,15,9329.76,Autumn,FALSE,1.2711,pixel ready daily driver. great phont ui is too good to be true. looking forward to pixel 2.,TRUE
ORD380695,ID0052450505,9/6/2019,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680,86.92,-37.7954792,144.936073,0,3766.92,Spring,FALSE,2.1445,perfectly as described perfectly as described,TRUE
ORD276313,ID0245537608,2/22/2019,Nickolson,"[('iAssist Line', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",10040,94.6,-37.8110937,144.9661285,0,10134.6,Summer,TRUE,0.8876,boost mobile does this phone work for boost mobile,TRUE
ORD138807,ID0777829305,11/7/2019,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1)]",1655,104.67,-37.803875,144.9583647,25,1345.92,Spring,TRUE,1.395,good phone my sister love't,TRUE
ORD205665,ID0634785679,3/22/2019,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('iAssist Line', 2)]",13390,78.33,-37.8139995,144.9396713,5,12798.83,Autumn,TRUE,0.6671,works well. real note.,TRUE
ORD065608,ID0245807242,4/20/2019,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,83.58,-37.7988456,144.9588918,25,5138.58,Autumn,TRUE,1.8576,five stars great shipping speed. good deal,TRUE
ORD127003,ID3555802212,7/18/2019,Thompson,"[('iStream', 1), ('Candle Inferno', 2), ('Lucent 330S', 1), ('Universe Note', 1)]",5690,67.79,-37.805884,144.9366626,10,5188.79,Winter,FALSE,1.1869,great deal love the phone. everything i wanted. fast shipping.,FALSE
ORD186261,ID0250933641,11/13/2019,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130,83.79,-37.8240925,145.0028527,10,17300.79,Spring,FALSE,1.7063,excellent phone! had it for about 4 months now. great camera and battery life~,TRUE
ORD273851,ID0844490198,1/13/2019,Thompson,"[('Universe Note', 1), ('iStream', 2), ('Candle Inferno', 1), ('Alcon 10', 1)]",13130,94.86,-37.8222216,144.949747,15,11255.36,Summer,TRUE,1.0887,concern about cosmetic condition of phone was quickly put to rest i received the phone before the delivery date and it performs and appears like a new phone.,TRUE
ORD329425,ID0244241458,7/18/2019,Bakers,"[('Thunder line', 1), ('iStream', 2)]",2480,76.61,-37.7936094,144.9736686,5,2432.61,Winter,FALSE,2.6315,s10 plus... get one the phone is simply awesome. no flaws.,TRUE
ORD277938,ID1808484519,6/20/2019,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",21760,85.48,-37.8248196,144.9282668,25,16405.48,Winter,TRUE,2.1358,"absolutely amazing deal awesome, similar specs to a high end phone, i paid $200 instead of $900",TRUE
ORD297371,ID4294474620,11/4/2019,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085,106.93,-37.805352,144.9736526,15,2729.18,Spring,TRUE,1.5177,she loved it. it's was for me friend .. she loved it .. thnxx digico..,TRUE
ORD218866,ID3215192035,3/10/2019,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,61.56,-37.8087418,144.9470873,15,6657.56,Autumn,TRUE,0.4376,i didn’t get my phone i didn’t get my phone,FALSE
ORD289820,ID0711745634,6/24/2019,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",10660,46.2,-37.815309,144.9459185,15,9107.2,Winter,FALSE,0.3104,batería dañada hola. la batería se dañó. donde puedo solicitar su reemplazo o reparación?,FALSE
ORD425999,ID3208518274,2/12/2019,Nickolson,"[('pearTV', 2), ('Olivia x460', 1), ('iAssist Line', 1), ('Universe Note', 2)]",22970,83.03,-37.8025034,144.9674279,15,19607.53,Summer,FALSE,1.801,great phone for the money. the price was right. it works well and the battery easily lasts 2 days.,TRUE
ORD252675,ID0589449505,9/14/2019,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2), ('Universe Note', 1), ('Toshika 750', 2)]",34350,78.57,-37.8094457,144.9727357,15,29276.07,Spring,FALSE,1.0563,"four stars very good olivia universe s5 , i would rate 4 stars",TRUE
ORD215989,ID6167357842,9/16/2019,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",6725,105.14,-37.807649,144.9713701,15,5821.39,Spring,TRUE,1.2289,great purchase!!! my twins love them!!,TRUE
ORD414852,ID0634783923,9/13/2019,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('iAssist Line', 1)]",20985,76.99,-37.8129301,144.9372432,15,17914.24,Spring,FALSE,0.8646,awesome perfect phone to keep connected with kids. it's small and lightweight so very easy to carry in small pockets. has great battery life - no need to charge it every day. my 8 year old loves it.,TRUE
